A307,BSS,1469.4540,1427.1050,13.8270
A304,,1223.4660,1410.4730,10.5580
A306,,1397.6270,1410.7410,14.0210
A305001,,1376.7840,1412.5860,13.7690
A305002,,1376.0190,1410.1380,13.9310
A305003,,1377.4950,1421.5460,13.7690
A305004,,1375.8450,1424.3160,13.9230
A305005,,1363.4150,1421.3940,13.5800
A305006,,1361.5610,1421.6120,13.5460
A305007,,1359.0260,1423.0720,13.5470
A305008,,1346.1610,1424.0960,13.4170
A305009,,1344.8930,1422.4250,13.2970
A305010,,1342.3600,1421.2570,13.1830
A305011,,1320.0950,1397.2600,14.3110
A305012,,1315.2060,1409.2960,12.7860
A305013,,1323.8340,1401.8390,13.9560
A305014,,1329.1300,1401.9010,13.9560
A305015,,1342.6540,1402.0880,13.9090
A305016,,1347.9520,1402.1980,13.9150
A305017,,1343.0140,1385.5310,19.7320
A305018,,1329.3340,1385.3720,19.7360
A305020,,1251.8050,1408.3700,11.3600
A305021,,1250.9190,1411.1090,11.1850
A305022,,1254.9850,1420.1240,11.2820
A305023,,1314.1930,1397.2160,14.3160
A305024,,1315.4820,1398.6780,14.4290
A305025G,,1357.2250,1397.2720,14.3170
A305025,,1357.7060,1397.7070,19.7180
A305026,,1355.9010,1400.2720,14.2020
A305027,,1355.9770,1409.8080,13.6110
A305028,,1358.1840,1424.3800,13.6430
A305029,,1344.4500,1435.2550,16.3700
A305030,,1347.3780,1442.5440,15.8450
A305031,,1344.5620,1430.8500,15.1530
A305032,,1342.4530,1427.7110,14.1330
A305033,,1341.5520,1421.7880,13.3090
A305034,,1339.7920,1422.0770,13.2940
A305035,,1329.3450,1421.6050,13.0810
A305036,,1326.7790,1420.6260,12.8280
A305037,,1324.7340,1417.5650,12.8610
A305038,,1326.5870,1412.3590,12.8350
A305039,,1313.5220,1410.7880,12.7150
A305040,,1313.8120,1422.3160,12.7320
A305041,,1312.0170,1421.4490,12.6610
A305042,,1296.6750,1420.2450,12.1810
A305043,,1294.7470,1417.1610,12.2060
A305044,,1296.7350,1412.0110,12.1850
A305045,,1333.8590,1372.4680,14.2940
A305046,,1333.9980,1352.3870,14.2950
A305047,,1337.9810,1352.4260,14.3030
A305048,,1337.7970,1372.4980,14.3070
A305049,,1331.1310,1370.8530,14.0530
A305050,,1332.3540,1372.4190,14.0650
A305051,,1331.0950,1368.3750,14.0600
A305052,,1326.2940,1364.2310,14.0190
A305053,,1322.5530,1363.1830,14.0270
A305054,,1337.9330,1359.8710,14.1720
A305055,,1340.8540,1359.6570,14.0070
A305056,,1344.0830,1359.0250,14.0010
A305057,,1346.6880,1359.7080,14.0030
A305058,,1349.7860,1362.0200,14.0240
A305059,,1320.7550,1401.9750,13.8140
A305060,,1350.7630,1402.3430,13.8880
A305061,,1351.0900,1409.8560,13.5230
A305062,,1354.7010,1409.8230,13.6040
A305063,,1355.8010,1410.4640,12.8270
A305064,,1356.7070,1412.7090,13.4880
A305065,,1354.7820,1417.8840,13.5020
A305066,,1375.0670,1411.5820,13.9020
A305067,,1376.8540,1410.5930,13.9230
A305068,,1378.6680,1411.6000,13.9300
A305069,,1386.9040,1413.1230,13.7990
