2,BSS,1204.7780,1205.8690,8.7910
A416,,1017.9250,1136.3600,6.8500
A417001,,1178.1170,1194.6330,8.4760
A417002,,1169.9060,1193.9530,8.4140
A417003,,1160.6370,1192.8300,8.3310
A417004,,1153.4650,1191.6340,8.2480
A417005,,1141.8420,1189.1260,8.1390
A417006,,1126.8020,1184.8150,7.9850
A417007,,1111.3810,1179.0200,7.8230
A417008,,1097.3460,1172.4310,7.6700
A417009,,1084.5970,1165.2510,7.5180
A417010,,1072.9040,1158.2930,7.3730
A417011,,1068.0180,1165.8280,7.3780
A417012,,1083.6260,1175.1120,7.5490
A417013,,1098.7240,1183.1300,7.7260
A417014,,1116.2280,1190.6010,7.8930
A417015,,1137.4890,1197.3100,8.1150
A417016,,1156.3140,1201.2330,8.2960
A417017,,1168.7100,1202.8620,8.3730
A417018,,1175.5680,1206.2940,8.5240
A417019,,1165.3860,1205.3120,8.5050
A417020,,1146.0730,1202.1480,8.3560
A417021,,1126.5950,1197.0810,8.1720
A417022,,1111.7460,1191.8500,8.0310
A417023,,1097.7270,1185.7380,7.8880
A417024,,1082.3970,1177.5780,7.7310
A417025,,1064.5150,1166.9830,7.5070
A417026,,1045.2680,1155.4820,7.2520
A417027,,1048.7480,1154.3360,7.1470
A417028,,1053.3860,1146.6950,7.1550
A417029,,1039.5100,1138.3930,6.9960
A417030,,1034.3180,1145.7180,7.0090
A417031,,1019.8190,1137.7130,6.8660
A417032,,1022.2020,1133.8610,6.9440
A417033,,1023.3940,1129.4390,6.8520
A417034,,1040.0240,1150.2620,7.1960
A417035,,1041.4000,1150.6760,7.2070
A417036,,1067.1570,1166.0540,7.5160
A417037,,1093.6010,1181.1830,7.7850
A417038,,1108.8940,1188.3280,7.9810
A417039,,1121.8690,1193.2340,8.0930
A417040,,1151.6670,1201.0330,8.3730
A417041,,1180.6070,1204.3330,8.6270
A417042,,1184.3080,1204.6800,8.6640
A417043,,1178.9400,1199.1000,8.5590
A417044,,1088.3740,1188.9720,10.3040
A417045,,1094.7640,1190.7690,10.0070
A417046,,1094.6120,1188.6230,9.2530
A417047,,1092.7560,1185.4220,8.4370
A417048,,1093.0840,1183.6100,7.9610
A417049,,1108.9230,1194.7850,9.2990
A417050,,1106.6290,1198.9420,11.0040
A417051,,1105.1820,1202.6220,12.1400
A417052,,1109.7560,1200.1400,10.8270
A417053,,1113.6840,1206.6980,12.0420
A417054,,1119.9480,1202.9350,10.5370
A417055,,1124.8600,1204.0670,10.4050
A417056,,1123.5770,1200.5140,9.4270
A417057,,1127.9670,1199.2490,8.5880
A417058,,1116.7420,1194.8470,8.3510
A417059,,1094.2940,1175.8430,7.7210
A417060,,1082.6120,1182.0350,8.8040
A417061,,1079.2840,1184.0890,9.8690
A417062,,1071.4440,1185.7280,11.2350
A417063,,1071.4370,1192.0150,13.1220
A417064,,1074.1360,1190.5390,12.2690
A417065,,1069.5490,1193.5430,13.8380
A417066,,1066.4710,1195.1770,14.6680
A417067,,1063.2780,1185.2080,12.2410
A417068,,1064.6390,1180.1180,10.7370
A417069,,1065.0320,1177.1750,9.9050
A417070,,1068.2480,1176.5320,9.2790
A417071,,1075.2530,1178.0190,8.7290
A417072,,1077.2690,1179.2130,8.5440
A417073,,1079.6870,1176.2110,7.8180
A417074,,1073.4620,1172.5250,7.7460
A417075,,1069.2600,1176.3570,9.0740
A417076,,1063.7730,1178.7570,10.4860
A417077,,1064.2030,1176.3520,9.8500
A417078,,1066.1840,1173.9040,9.0480
A417079,,1069.5370,1170.1740,7.6860
A417080,,1062.0430,1172.3360,9.1800
A417081,,1060.0470,1175.2920,10.1060
