A405,BSS,1009.1370,1345.7920,15.8050
A403,,1022.6580,1436.4640,10.8160
A404034,,1014.0290,1405.3970,14.4900
A404037,,1018.6080,1422.2740,12.5330
A404036,,1015.7530,1415.3970,12.9270
A404035,,1012.4870,1402.2630,15.0850
A404038,,996.7700,1404.2410,14.7280
A404039,,983.5590,1397.8950,13.9610
A404040,,998.4120,1409.4250,14.0300
A404041,,1003.9980,1414.7480,13.2880
A404042,,1004.0950,1425.9290,12.3620
A404043,,1019.4990,1425.8740,12.3620
A403C,,1022.6650,1436.4910,10.8180
A405C,,1009.0940,1345.7990,15.8110
