22,BSS,1476.1040,1198.3240,12.9930
A204,,1479.6770,1413.2950,13.8560
A202078,,1469.6160,1338.6110,14.3300
A202079,,1447.0690,1338.3310,14.3270
A202080,,1473.3420,1333.2250,13.7850
A202081,,1473.5640,1304.5900,13.6780
A202082,,1451.5880,1332.9700,14.0460
A202083,,1449.3760,1331.9420,13.9370
A202084,,1445.7490,1331.9590,14.0090
A202085,,1445.9890,1304.2510,13.8090
A202086,,1447.2190,1303.6420,14.2670
A202087,,1469.9840,1302.9910,14.2780
A202088,,1441.1830,1302.6430,14.2920
A202089,,1440.5680,1303.5350,14.3790
A202090,,1400.8610,1303.6460,14.3740
A202091,,1399.5430,1303.5530,14.2610
A202092,,1397.0530,1302.9560,14.3640
A202093,,1409.6510,1332.9890,17.1280
A202094,,1439.9250,1327.0800,14.2940
A202095,,1455.5500,1334.5730,14.2930
A202096,,1455.6190,1329.5550,13.9470
A202097,,1447.8250,1329.4970,13.9340
