13,,1880.0350,1200.0040,15.8260
C109,,1882.1300,1047.1510,15.6840
C13005,,1871.9890,1200.1090,15.8140
C13015,,1873.8370,1188.8590,15.6890
C13010,,1879.2870,1192.1300,15.7490
C13012,,1882.3390,1194.2960,15.7350
C13052,,1890.9530,1199.9360,15.8910
C13024,,1891.0730,1194.8350,15.7420
C13019,,1886.3210,1188.7890,15.5630
C13020,,1888.8830,1188.7950,15.5720
C13051,,1887.9730,1202.0800,15.8840
C13009,,1876.2170,1193.1110,15.7510
C13014,,1874.2390,1195.3850,15.7730
C13011,,1880.8150,1196.6160,15.7520
C13191,,1874.2720,1151.8860,15.6080
C13189,,1874.5670,1120.0500,15.6150
C109C,,1882.1190,1047.1260,15.6840
