A404,,1014.4390,1410.6350,13.9410
A405018,,1014.2620,1308.4800,15.2450
A405019,,1008.6940,1313.6550,15.3380
A405020,,1008.8020,1320.4610,14.8980
A405021,,998.6960,1320.8480,14.5630
A405022,,1011.5730,1322.0400,15.0440
A405023,,1010.9620,1337.6440,15.6740
A405024,,1008.9540,1349.2080,15.7280
A405025,,1008.3310,1357.0250,16.5720
A405026,,1008.3200,1374.5150,17.0030
A405027,,1001.2230,1381.1180,16.6840
A405028,,998.8750,1394.3680,15.7690
A405029,,998.5150,1357.5830,16.4110
A405030,,999.1560,1346.5240,15.8210
A405031,,996.9110,1333.8760,15.2250
A405032,,1011.5750,1356.1360,14.8660
A405033,,1013.2590,1381.3390,14.4650
A404C,,1014.4740,1410.6570,13.8620
A407C,,1003.4810,1260.7700,18.1440
