C101,,1708.1200,1035.1850,15.5990
C21062,,1715.2560,1200.3650,15.4900
C21088,,1717.6130,1198.5010,15.5550
C21066,,1725.0320,1198.1660,15.6720
C21067,,1732.2120,1198.2590,15.7550
C21170,,1741.5550,1187.4340,15.6260
C21169,,1744.5130,1187.2660,15.6370
C21068,,1748.6190,1198.6290,15.9230
C21079,,1725.9000,1144.8170,15.6490
C21078,,1732.6760,1144.8830,15.6240
C21H1,,1732.4810,1174.3710,15.5840
C21074,,1725.2880,1174.3080,15.5480
C21071,,1725.2040,1185.7420,15.5420
C21069,,1748.7780,1188.1640,15.6190
C21055,,1743.0560,1201.6590,15.7360
C21056,,1740.9500,1204.9250,15.7780
C13C,,1880.0480,1200.0170,15.8280
