A302108,,1194.3510,1273.2190,9.6260
A302109,,1188.8480,1266.7770,9.6530
A302110,,1189.7480,1270.5800,9.6590
A302111,,1195.9270,1267.1950,9.5570
A302112,,1191.6110,1261.0990,9.5390
A302113,,1191.5940,1264.8890,9.5530
A302114,,1189.9030,1265.2560,9.6100
A302115,,1189.6440,1261.9110,9.5950
A302116,,1189.3010,1258.8610,9.5700
A302117,,1196.7770,1258.9190,9.4880
A302118,,1196.8600,1251.4250,9.4380
A302119,,1191.9560,1245.1290,9.4560
A302120,,1193.3820,1245.1950,9.4290
A302121,,1191.9810,1242.5260,9.4210
A302122,,1193.4910,1242.2970,9.4030
A302123,,1194.9290,1242.3040,9.3890
A302124,,1194.9530,1239.4560,9.3430
A302125,,1193.9790,1237.7440,9.3550
A302126,,1192.7970,1239.4790,9.3850
A302127,,1193.5060,1239.4950,9.4000
A302128,,1197.1530,1231.6370,9.2660
A302129,,1204.3050,1215.7630,9.1620
A302130,,1209.3890,1216.9020,9.0590
A302131,,1210.0610,1217.5840,8.9260
A302132,,1219.0390,1217.8140,8.9400
A302133,,1214.5960,1212.3020,9.0180
A302134,,1193.5960,1213.9260,9.0690
A302135,,1194.6140,1213.2120,9.0240
2,,1204.8070,1205.8720,8.7900
A302136,,1188.5630,1278.4240,9.8130
A302137,,1183.3150,1286.0980,10.0020
A302138,,1179.4610,1282.8320,9.9890
A302139,,1166.7330,1299.6950,11.0430
A302140,,1164.7020,1295.3980,11.0190
A302141,,1156.9230,1303.1740,11.5850
A302142,,1155.8170,1299.0090,11.5630
A302143,,1151.5200,1304.4390,11.8720
A302144,,1150.3640,1300.2720,11.8430
A302145,,1135.5950,1306.9470,12.4850
A302146,,1135.1190,1302.9260,12.4650
A302147,,1144.2250,1294.8820,12.2160
A302148,,1144.0660,1296.9680,12.1610
A302149,,1134.4610,1294.1470,13.5690
A302150,,1134.5000,1295.9660,13.5400
A302151,,1134.3780,1289.0230,13.4020
A302152,,1136.4100,1286.0110,13.0900
A302153,,1136.6520,1284.9460,12.6090
A302154,,1124.8870,1285.7370,13.3840
A302155,,1144.2590,1288.4910,12.2630
A302156,,1152.8720,1288.2330,11.6080
A302157,,1148.1680,1281.3180,12.1760
A302158,,1170.8700,1273.5300,10.2900
A302159,,1169.3580,1268.1770,10.6690
A302160,,1177.0730,1259.8360,9.7230
A302161,,1168.7480,1255.1170,10.7760
A302162,,1160.7550,1261.7590,11.5830
A302163,,1154.0580,1267.9700,12.0650
A302164,,1152.6020,1276.8830,12.0530
A302165,,1150.2870,1259.4720,12.3950
A302166,,1141.5850,1262.2290,12.9820
A302167,,1143.6020,1272.2240,12.6430
A302168,,1123.4870,1275.1540,14.0380
A302169,,1116.9400,1265.2350,15.1250
A302170,,1124.4370,1262.8760,14.3250
A302171,,1127.2550,1257.4850,14.1620
A302172,,1115.8110,1252.8650,15.5030
A302173,,1124.9250,1250.4910,14.4580
A302174,,1133.1330,1255.4140,13.8360
A302175,,1153.3770,1245.1650,12.2130
A302176,,1160.2660,1251.0980,11.6660
A302177,,1162.2040,1245.9890,11.4950
A302178,,1154.5110,1239.0950,12.0830
A302179,,1144.8480,1235.6010,12.7080
A302180,,1142.3550,1228.8770,12.6780
A302181,,1166.4070,1242.0240,10.9290
A302182,,1176.6860,1237.7690,9.6120
A302183,,1176.7900,1246.6570,9.7090
A302184,,1175.9720,1262.6430,9.8160
A302185,,1252.2150,1286.5090,10.6780
A302186,,1255.2530,1277.2560,10.6820
A302187,,1258.3730,1268.1350,10.2350
A302188,,1252.6110,1253.9210,10.6740
A302189,,1257.4520,1256.1360,10.6850
A302190,,1238.2300,1259.2620,10.0000
A303C,,1286.5700,1334.8910,10.5490
2C,,1157.6660,1430.9990,9.0670
A301C,,1197.0010,1288.8570,9.6860
A303C2,,1235.3280,1363.7220,10.2590
A302191,,1238.2090,1259.2480,10.0040
A302192,,1253.2090,1254.1870,10.6740
A302193,,1257.4260,1256.1410,10.6860
A302194,,1255.2270,1277.2580,10.6820
A302195,,1304.5550,1319.1930,10.5740
A302196,,1242.4020,1317.6160,10.1820
A302197,,1224.0320,1313.9500,9.8310
A302198,,1220.3430,1316.4080,9.8030
A302199,,1218.9990,1316.2340,9.7900
A302200,,1218.9540,1313.9810,9.7750
A302201,,1218.9660,1310.0160,9.7540
A302202,,1219.9200,1312.0960,9.7680
A302203,,1216.5420,1304.9190,9.5920
A302204,,1217.6610,1301.6270,9.5200
A302205,,1214.5440,1299.7740,9.5690
A302206,,1219.1120,1299.9090,9.6560
A302207,,1220.0060,1301.8560,9.6860
A302208,,1220.3630,1289.3120,9.5330
A302209,,1222.7550,1293.2720,9.6210
A302210,,1231.4250,1288.5610,9.8540
A302211,,1223.8790,1274.5540,9.5430
A302212,,1224.9410,1270.0000,9.5420
A302213,,1222.9180,1267.5940,9.4550
A302214,,1222.9170,1266.6750,9.4410
A302215,,1218.0610,1271.6520,9.2660
A302216,,1216.8680,1274.7010,9.3320
A302217,,1215.0170,1270.0190,9.3440
A302218,,1220.9460,1258.0210,9.3800
A302219,,1204.7790,1266.7770,9.4720
A302220,,1204.7800,1267.5980,9.4920
A302221,,1207.6090,1256.0750,9.3810
A302222,,1209.6900,1272.1760,9.2680
A302223,,1208.5040,1279.4540,9.4590
A302224,,1209.4190,1301.7730,9.5190
A302225,,1206.8540,1307.1760,9.7300
A302226,,1218.4850,1295.5070,9.6230
A302227,,1224.9760,1287.0410,9.5920
A302228,,1245.4070,1278.3610,10.1720
A302229,,1232.6420,1301.6210,9.9680
A302230,,1229.2430,1303.9020,9.8630
A302231,,1239.8050,1303.0630,10.1640
