A409,BSS,1045.1630,1231.8220,24.0480
A412C1,,989.9650,1201.4670,16.6240
A411,,989.9220,1201.4710,16.6300
A410001,,1007.3290,1226.7380,21.5530
A410002,,1016.9040,1231.6780,22.8820
A410003,,1019.5640,1246.8540,21.7770
A410004,,1027.5270,1228.4900,23.4950
A410005,,1023.9070,1237.5580,23.1420
A410006,,1031.7020,1219.4260,23.2460
A410007,,1030.6990,1212.2070,22.2300
A410008,,1010.1060,1212.5600,22.2240
A410009,,1013.4020,1189.7160,19.7590
A409C,,1045.1800,1231.8270,24.0420
A410S1,,989.0600,1221.5920,16.8530
A409C2,,1045.1790,1231.8330,24.0470
A410,BSS,1011.4550,1216.5600,22.5940
S1001,,987.5630,1239.8750,16.2270
A410S2,,977.7880,1244.4780,16.1370
S1002,,979.3660,1239.6700,13.2450
A410C2,,1011.4600,1216.5520,22.5950
A410S1,BSS,989.0550,1221.6020,16.8350
S2001,,987.3020,1248.0930,16.3080
S2002,,990.4470,1237.5290,16.9150
S2003,,977.0820,1260.3590,11.3150
S2004,,988.2060,1238.6020,14.9700
S2005,,987.8660,1247.9370,15.1540
S2006,,974.5990,1444.0210,11.2970
S2007,,992.8450,1248.6280,17.5250
S2008,,988.7730,1252.7100,16.4300
S2009,,976.6670,1293.4330,11.2710
S2010,,976.6220,1297.1700,11.3310
S2011,,988.1920,1259.7720,16.3940
S2012,,984.9250,1269.5440,14.9100
S2013,,977.1400,1247.8850,16.1550
S2014,,1000.4820,1248.7930,18.7080
S2015,,999.9080,1241.0650,19.0350
A410S1C,,989.0430,1221.5730,16.8420
