2,,1204.7750,1205.8850,8.7700
A101175,,1408.3050,1209.5620,11.6950
A101176,,1402.2850,1209.4990,11.5700
A101177,,1402.0970,1226.4160,10.3860
A101178,,1398.3780,1238.1480,10.6730
A101179,,1373.6810,1231.8950,10.1990
A101180,,1373.6390,1237.8210,10.6220
A101181,,1365.5560,1231.6840,10.2130
A101182,,1368.3200,1232.4980,10.1520
A101183,,1362.1900,1232.4420,10.2320
A101184,,1362.1440,1237.3960,10.6570
A101185,,1350.9070,1243.9520,10.2370
A101186,,1347.5900,1243.8620,10.2060
A101187,,1357.2910,1237.6630,10.6610
A101188,,1327.8120,1243.6620,10.2010
A101189,,1324.4570,1243.6240,10.2140
A101190,,1318.2510,1240.7950,10.6780
A101191,,1317.7540,1236.9080,10.6630
A101192,,1313.4580,1236.8200,10.6720
A101193,,1313.4110,1231.8250,10.1860
A101194,,1313.2000,1231.1740,10.1690
A101195,,1302.0150,1231.0210,10.2090
A101196,,1299.0470,1237.1430,10.6560
A101197,,1307.3320,1231.7540,10.1640
A101198,,1322.1750,1225.4500,10.1730
A101199,,1322.3600,1208.5030,10.0310
A101200,,1353.8350,1208.8900,10.5620
A101201,,1353.6420,1225.8350,10.2750
A101202,,1342.8750,1222.9690,10.3100
A101203,,1338.0240,1216.2490,10.3300
A101204,,1332.8730,1222.3760,10.2760
A101205,,1337.6580,1221.0670,10.4940
A101206,,1333.1310,1205.6370,10.0540
A101207,,1334.9180,1208.6600,10.2430
A101208,,1341.0400,1208.7470,10.3430
A101209,,1342.9120,1205.7520,10.2360
A101210,,1354.3420,1206.8580,10.6030
A101211,,1330.8750,1206.3270,10.1900
A101212,,1326.0550,1206.3170,10.0820
A101213,,1309.2390,1206.1550,9.8320
A101214,,1269.2620,1236.5690,10.2720
A101215,,1263.8410,1236.2170,10.2800
A101216,,1273.8220,1205.3280,9.5120
A101217,,1273.3410,1204.5480,9.3690
A101218,,1270.9800,1199.4910,9.3970
A101219,,1272.1970,1196.2860,9.3370
A101220,,1275.9700,1197.6370,9.4100
A101221,,1301.6410,1196.6500,9.6300
A101222,,1305.8210,1198.0220,9.7090
A101223,,1300.9120,1199.8020,9.6870
A101224,,1302.2350,1204.8830,9.6210
A101225,,1316.8140,1206.8090,9.9420
A101226,,1328.6150,1214.4450,10.2020
A101227,,1326.4610,1236.6250,10.1930
A101228,,1327.3680,1236.7970,10.1870
A101229,,1349.7920,1237.0050,10.1930
A101230,,1352.3170,1237.0530,10.1790
A101231,,1332.3240,1205.2390,10.0400
A101232,,1331.0690,1200.0380,10.0760
A101233,,1332.9180,1197.0130,10.0470
A101234,,1336.1850,1198.1820,10.1350
A101235,,1362.4770,1197.3280,10.6300
A101236,,1366.0630,1198.6020,10.7340
A101237,,1361.0650,1200.4550,10.6540
A101238,,1362.8640,1205.6080,10.6360
A101239,,1351.5270,1206.5850,10.5480
A101240,,1387.2480,1207.5590,11.3020
A101241,,1392.3090,1205.9790,11.2140
A101242,,1391.1020,1200.7970,11.2630
A101243,,1396.0570,1198.9610,11.3240
A101244,,1392.5980,1197.7060,11.2190
A101245,,1379.6520,1210.1140,11.1460
A101246,,1307.4550,1209.1760,9.8450
2C,,1204.7780,1205.8650,8.7680
22C,,1476.1060,1198.3370,12.9950
A101S4,,1317.5840,1256.2480,10.6860
2C3,,1204.7620,1205.8820,8.7700
