A303,,1235.3200,1363.7200,10.2600
A304,,1223.4340,1410.4880,10.5830
A401,,1202.4510,1421.1470,10.3570
A303001,,1234.6740,1381.1990,10.3670
A303002,,1229.2890,1373.7160,10.2780
A303003,,1236.7600,1381.2050,10.3930
A303004,,1229.2090,1381.0490,10.3230
A303005,,1236.8090,1373.7960,10.3250
A303006,,1237.0610,1353.0040,10.2380
A303007,,1229.4560,1352.8510,10.1630
A303008,,1237.1680,1345.6030,10.2120
A303009,,1229.5780,1345.4920,10.1130
A303010,,1223.1130,1391.2520,10.4080
A303011,,1201.9960,1407.0200,10.4550
A303012,,1207.2410,1396.9850,10.3220
A303013,,1206.9020,1406.8130,10.4310
A303014,,1188.1920,1352.4550,10.0330
A303015,,1195.8380,1345.1810,9.9920
A303016,,1188.3120,1345.0710,10.0050
A303017,,1193.1700,1338.3400,9.9600
A303018,,1193.2490,1335.5610,9.9360
A303019,,1191.6500,1338.3450,9.9460
A303020,,1193.2510,1333.7450,9.9270
A303021,,1192.0800,1332.3470,9.9140
A303022,,1192.6960,1332.3650,9.9470
A303023,,1193.2660,1332.4350,9.9370
A303024,,1191.6630,1328.1070,9.8760
A303025,,1193.9570,1331.0980,9.9150
A303026,,1191.6670,1328.1040,9.8760
A303027,,1193.9460,1332.4270,9.9180
A303028,,1190.3190,1327.8380,9.8970
A303029,,1196.0840,1324.3470,9.8880
A303030,,1183.0750,1308.9660,9.8980
A303031,,1182.0760,1388.1000,10.2970
A303032,,1251.2790,1379.1030,10.7310
A303033,,1264.2820,1378.8200,10.7520
A303034,,1262.2870,1373.4100,10.7410
A303035,,1262.3190,1370.7320,10.7510
A303036,,1264.7280,1370.7580,10.4330
A303037,,1263.2080,1370.7180,10.4510
A303038,,1263.3030,1363.5690,10.4570
A303039,,1263.3280,1362.0730,10.4570
A303040,,1263.3720,1354.8550,10.4590
A303,,1235.3200,1363.7200,10.2600
2,BS,1204.7870,1205.8860,8.7800
A302,,1231.5910,1305.0830,9.9000
A303041,,1265.9680,1354.8610,10.4260
A303042,,1264.7600,1355.3160,10.4890
A303043,,1252.3520,1360.1560,10.7460
A303044,,1243.6540,1398.7890,10.6570
A303045,,1238.3470,1396.2170,10.5950
A303046,,1224.5750,1334.8740,9.9800
A303047,,1223.9340,1330.6920,9.9260
A303048,,1245.5580,1348.8750,10.4000
A303049,,1245.5360,1353.5320,10.4200
A303050,,1245.2670,1376.7270,10.4770
A303051,,1216.1460,1334.9200,9.7940
A303052,,1217.3440,1331.7870,9.7050
A303053,,1209.0260,1331.3230,9.7260
A303054,,1201.9360,1352.9300,10.0500
A303055,,1201.1570,1357.3490,10.0650
A303056,,1201.0080,1358.2640,10.0730
A303057,,1204.3790,1358.5380,10.0530
A303058,,1204.4650,1357.6150,10.0280
