2,,1204.7890,1205.8790,8.7920
22,BS,1476.1020,1198.2790,13.0000
A2001,,1197.1050,1231.6410,9.2790
A2002,,1189.7020,1224.0900,9.2860
A2003,,1197.1910,1224.1870,9.2560
A2004,,1196.1030,1216.4280,9.1350
A2005,,1195.2330,1217.0460,9.1570
A2006,,1194.4830,1215.9350,9.1370
A2007,,1194.7210,1215.7140,9.1420
A2008,,1195.3370,1215.3400,9.1180
A2009,,1195.7410,1215.0320,9.1090
A2010,,1194.5620,1213.2410,9.0350
A2011,,1193.5670,1213.9280,9.0850
A2012,,1231.2050,1224.2480,9.5040
A2013,,1238.7630,1224.2960,9.8380
A2014,,1231.0230,1231.8140,9.5830
A2015,,1230.8550,1251.7360,9.6940
A2016,,1238.3200,1251.7910,10.0070
A2017,,1230.7760,1259.2190,9.7420
A2018,,1230.5770,1278.9500,9.7520
A2019,,1238.0260,1279.1030,9.9990
A2020,,1224.6080,1214.9980,9.1850
A2021,,1226.1590,1207.0670,9.1260
A2022,,1222.5280,1209.5680,8.9680
22,BS,1476.0830,1198.3220,13.0040
A417R,,1092.5270,1179.5210,7.6680
A302R,,1231.6100,1305.0430,9.9340
A303R,,1235.3700,1363.7540,10.2710
A2023,,1204.7890,1205.8790,9.0630
A2024,,1204.7890,1205.8790,9.0750
A2025,,1204.7890,1205.8790,9.0830
A2026,,1219.6860,1219.2150,9.1460
A2027,,1219.1100,1216.5990,8.9770
A2028,,1219.9960,1212.5330,8.9340
A2029,,1221.8710,1209.5290,8.9110
A2030,,1225.1250,1206.4810,9.0140
A2031,,1231.8290,1204.4290,9.0490
A2032,,1241.2610,1205.0020,9.2440
A2033,,1227.8290,1206.0530,9.2430
A2034,,1233.1050,1205.4540,9.2320
A2035,,1210.0600,1217.5880,8.9680
A2036,,1209.5630,1213.4580,8.9430
A2037,,1207.4360,1209.3120,8.8700
A2038,,1205.2060,1207.0410,8.8250
A2039,,1201.5240,1204.9220,8.7390
A2040,,1194.6960,1204.0240,8.6590
A2041,,1186.5190,1203.9640,8.5760
A2042,,1185.3490,1194.8580,8.5370
A2043,,1181.2120,1194.7030,8.4980
A2044,,1181.7640,1199.1760,8.6110
A2045,,1196.3840,1204.8650,8.8310
A2046,,1204.7890,1205.8790,8.8420
A2047,,1204.7890,1205.8790,8.9330
A2048,,1209.4110,1216.9600,9.0520
A2049,,1179.4280,1203.6150,8.5220
A2050,,1167.6670,1205.5460,8.5510
A2051,,1177.7850,1206.3590,8.6020
A2052,,1186.4020,1206.8760,8.7120
A2053,,1189.4200,1214.5060,9.1160
A2054,,1184.9710,1211.9030,9.0210
A2055,,1186.0800,1209.8890,8.9450
A2056,,1191.9110,1208.7380,8.8430
A2057,,1186.3660,1207.5460,8.8060
A2058,,1157.7620,1212.1570,10.4300
A2059,,1141.3790,1210.7240,10.8430
A2060,,1132.8430,1213.0620,11.8130
A2061,,1123.9100,1216.4600,12.9920
A2062,,1115.7960,1217.6540,13.7020
A2063,,1126.2910,1209.8470,11.7190
A2064,,1132.1290,1220.3190,12.7760
A2065,,1155.2400,1230.2560,11.9010
A2066,,1138.1510,1237.9710,13.3300
A2067,,1126.4470,1243.2900,14.3190
A2068,,1159.7190,1217.4090,10.7780
A2069,,1164.9600,1206.3360,8.7230
A2070,,1176.9490,1214.4810,8.9170
A2071,,1252.8490,1236.4220,10.7040
A2072,,1257.7450,1231.1720,10.2220
A2073,,1263.9240,1231.2120,10.1760
A2074,,1260.9860,1230.7720,10.2090
A2075,,1269.3460,1230.8330,10.2430
A2076,,1302.0320,1236.9170,10.4150
A2077,,1307.3240,1236.8180,10.3890
A2078,,1246.9170,1224.5150,10.1350
A2079,,1247.1380,1207.6310,9.3160
A2080,,1248.4490,1209.3150,9.6080
A2081,,1245.4250,1260.4890,10.2260
A2082,,1248.9950,1255.7160,10.6920
A2083,,1248.7620,1250.6080,9.7010
A2084,,1241.6160,1244.7620,10.1710
A2085,,1226.4480,1239.4980,9.4650
A2086,,1226.8980,1244.7840,9.5210
A2087,,1220.8450,1249.1360,9.3330
A2088,,1219.7350,1247.2310,9.3250
A2089,,1229.6990,1257.3890,9.7080
A2090,,1220.8530,1249.1330,9.3310
A2091,,1217.2090,1244.9360,9.1910
A2092,,1218.3700,1241.6180,9.1200
A2093,,1215.3010,1239.8570,9.1930
A2094,,1210.1170,1241.6810,9.1460
A2095,,1210.3550,1221.7300,9.0110
A2096,,1215.5180,1219.8160,9.0430
A2097,,1217.4550,1224.9080,9.0450
A2098,,1218.6310,1221.7660,8.9850
A2099,,1220.1770,1216.5070,9.1430
A2100,,1220.4030,1213.6190,9.1000
A2101,,1233.4980,1207.5470,9.2260
A2102,,1231.9970,1205.2140,9.2070
A2103,,1223.0190,1207.5870,8.9520
A2104,,1242.7170,1204.1950,9.1440
A2105,,1245.9770,1197.2550,9.1900
A2106,,1242.4230,1195.9240,9.1130
A2107,,1241.0220,1199.1080,9.1760
A2108,,1217.2200,1195.6410,8.8870
A2109,,1217.7820,1197.0150,8.9410
A2110,,1191.0000,1196.5880,8.6500
A2111,,1187.0600,1195.2550,8.5800
A2112,,1215.8500,1198.9220,8.9900
A2113,,1185.9010,1198.3570,8.6410
A2114,,1161.4060,1194.4040,8.4000
A2115,,1158.4220,1192.8370,8.3340
A2116,,1156.2780,1195.6260,8.3820
A417C,,1092.5340,1179.5140,7.6860
A2117,,1157.3620,1200.9740,8.3250
A2118,,1194.4940,1206.2820,8.8210
A2119,,1197.2530,1204.8410,8.8580
A2120,,1206.5350,1207.6860,8.8240
