A401,,1202.4500,1421.1200,10.3600
A401,,1202.4500,1421.1200,10.3600
A304,,1223.4550,1410.4460,10.5840
A302,,1231.6740,1305.0830,9.9050
A303,,1235.3100,1363.7080,10.2520
A401001,,1238.3250,1452.0030,10.7960
A401002,,1252.9540,1441.2310,15.8820
A401003,,1252.8770,1444.1820,15.9170
A401004,,1253.3010,1434.2900,15.6620
A401005,,1252.4690,1450.5170,16.0230
A401006,,1258.6400,1447.2140,16.1830
A401007,,1260.7290,1445.1220,16.1750
A401008,,1185.1500,1427.7430,10.5740
A401009,,1185.3130,1446.5230,10.7050
A401010,,1174.8660,1446.1740,10.9160
A401011,,1167.8230,1436.3310,11.0570
A401012,,1167.5900,1434.2300,11.1100
A401013,,1162.5410,1430.8960,10.5570
A401014,,1164.2420,1433.5690,11.1580
A401015,,1183.1930,1438.2030,10.7600
A401016,,1177.0850,1433.3440,10.7710
A401017,,1183.8410,1427.8780,10.6440
A401018,,1180.8020,1443.1810,10.8850
A401019,,1173.6170,1436.1600,11.5480
A401020,,1159.5510,1449.3680,15.8900
A401021,,1164.6630,1449.5180,14.0590
A401022,,1167.7130,1445.6860,12.6170
A401023,,1199.2760,1412.5580,10.4450
A401024,,1190.9000,1408.3280,10.4780
A401025,,1184.2020,1410.5650,10.6110
A401026,,1167.8620,1411.9850,11.1100
A401027,,1161.8530,1413.3350,10.9120
A401028,,1155.5900,1412.1530,11.1250
A401029,,1145.7940,1416.0210,10.7470
A401030,,1135.6380,1415.4030,11.1480
A401031,,1134.3320,1411.8480,11.2300
A401032,,1129.7170,1417.4230,10.8450
A401033,,1129.4140,1412.5840,11.3470
A401034,,1130.3790,1419.9330,10.6450
A401035,,1179.2600,1414.4360,10.5370
A401036,,1199.9580,1411.1310,10.4340
A401037,,1199.4820,1408.6040,10.4410
A401038,,1195.0640,1408.1460,10.4850
